,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
129,788037826,2023-01-25,LHR,ICN,KE540,8863.736032710949,10834.716582134237,44.4698505,43.13405824705583,1.2223645359191126,1.2223645359191126,0.969961845206919,0.14003059051223316,1.2214962807402152,1.2214962807402152,0.9688524584405827,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9014.790464541504,7377.330770621272,3610.9657880612376,2789.1820978293713,9023.58126372491,7384.523242680421,3614.477112962337,2791.891761782211
138,788205863,2023-01-26,LHR,ICN,KE908,8863.736032710949,10827.776862772258,44.4698505,43.088923753472216,1.2215816020257333,1.2215816020257333,0.9689468992811706,0.13402950129512434,1.2215445171390429,1.2215445171390429,0.9689140910387124,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9015.277762602804,7377.729469035064,3611.160430411859,2789.3323019192894,9015.621168865238,7378.010437795237,3611.2975977996384,2789.4381529973407
148,788399069,2023-01-27,LHR,ICN,KE908,8863.736032710949,10809.412931009852,44.4698505,43.19132963187721,1.2195097971237556,1.2195097971237556,0.9712497151722426,0.11814937889610123,1.2215464689751845,1.2215464689751845,0.9689158177883155,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9015.29583568771,7377.744256104531,3611.167649377023,2789.337872742335,9005.3944345744,7369.643109739097,3607.2127147277865,2786.2858783650795
149,788416770,2023-01-27,LHR,ICN,OZ522,8863.736032710949,10788.501272392705,44.4698505,43.08517573696952,1.2171505596035974,1.2171505596035974,0.9688626170886164,0.10006612185162023,1.2198258056855578,1.2198258056855578,0.9675421178446905,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8999.715250446252,7364.996504543338,3604.944267885691,2784.5353343937613,8982.830112444619,7351.181391632911,3598.1998065134476,2779.3306824813258
154,788566593,2023-01-28,LHR,ICN,KE908,8863.736032710949,10777.431876368171,44.4698505,43.21910229312978,1.215901718710358,1.215901718710358,0.9718742430476528,0.09049391443835197,1.221444635382613,1.221444635382613,0.9690325126575118,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9014.79719665463,7377.33627871383,3610.9684770814238,2789.184172926741,8980.211220246654,7349.038661652758,3597.153737641192,2778.5234387214414
159,788606532,2023-01-28,LHR,ICN,OZ522,8863.736032710949,10820.250968081898,44.4698505,43.2610002768084,1.220732536274837,1.220732536274837,0.97281640910415,0.12752151975874487,1.2196347166797035,1.2196347166797035,0.9676364392192566,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8998.50781241989,7364.008600703586,3604.461978719479,2784.163155343021,9017.911064626576,7379.883988872694,3612.2122550270365,2790.1439873442305
165,788759027,2023-01-29,LHR,ICN,KE908,8863.736032710949,10836.408069219293,44.4698505,43.11659628284957,1.2225553682136228,1.2225553682136228,0.9695691754765304,0.14149329590095855,1.2211806869696484,1.2211806869696484,0.9691678331522805,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9013.145902504453,7375.9852198636845,3610.3088976566655,2788.6751802696554,9024.131789768508,7384.973673079729,3614.6970105808873,2792.0614551791723
166,788770520,2023-01-29,LHR,ICN,OZ522,8863.736032710949,10861.429514032554,44.4698505,43.0228954887765,1.2253782687062509,1.2253782687062509,0.9674621120837026,0.16313047095561775,1.2197079046527124,1.2197079046527124,0.9679817705449162,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,8999.775149699824,7365.045513023533,3604.9681935534527,2784.5537976580017,9040.396710822733,7398.28133576046,3621.193737570161,2797.074932265489
176,788939627,2023-01-30,LHR,ICN,OZ522,8863.736032710949,10806.144061938508,44.4698505,42.96317520998012,1.2191410057857373,1.2191410057857373,0.9661191734831698,0.11532263995855017,1.2200623024060586,1.2200623024060586,0.9679492918910904,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9002.314054322504,7367.122798623908,3605.9823128430794,2785.336386156753,8991.71751543857,7358.452903173416,3601.7497180502364,2782.0701234609955
175,788927080,2023-01-30,LHR,ICN,KE908,8863.736032710949,10834.320657096088,44.4698505,43.057098945961,1.222319867955549,1.222319867955549,0.9682312502031236,0.1396882162239825,1.2212431724807382,1.2212431724807382,0.9691860759852009,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9013.645111499176,7376.3936635866385,3610.50829761308,2788.8290557694486,9019.523724009234,7381.203437458506,3612.85640249636,2790.6410712732595
186,789101048,2023-01-31,LHR,ICN,KE908,8863.736032710949,10818.701390540476,44.4698505,42.98262803207821,1.2205577141077844,1.2205577141077844,0.9665566119247064,0.12618152997099505,1.2212899853274692,1.2212899853274692,0.9691445618207628,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9013.900197669356,7376.602370453152,3610.610187145829,2788.907683182701,9003.04134363313,7367.7178535144185,3606.2728153347666,2785.5605648221017
187,789113302,2023-01-31,LHR,ICN,OZ522,8863.736032710949,10823.12543412043,44.4698505,42.92943131846491,1.221056831360783,1.221056831360783,0.9653603696838358,0.13000720055489956,1.220008108487216,1.220008108487216,0.967841637867095,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9001.687744556039,7366.610363360436,3605.7321447943154,2785.143333288397,9004.252365952536,7368.70868995757,3606.7565361816664,2785.933848690442
191,789289806,2023-02-01,LHR,ICN,KE908,8863.736032710949,10807.156673601829,44.4698505,43.00914346950657,1.2192552478682612,1.2192552478682612,0.9671528684250146,0.11619829106443809,1.221259474026649,1.221259474026649,0.9690367305750938,7451.939647234876,6098.634647370395,2986.713444557511,2307.451093062982,9013.443526112906,7376.228730088782,3610.4277779957238,2788.7669193648744,8994.701779609893,7360.894573859046,3602.941728114123,2782.989988979713
