,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,z_score_dist,rolling_geta_30D,rolling_zeta_1_30D,rolling_zeta_2_30D,pre_footprint_first_30D,pre_footprint_business_30D,pre_footprint_premium_economy_30D,pre_footprint_economy_30D,post_footprint_first_30D,post_footprint_business_30D,post_footprint_premium_economy_30D,post_footprint_economy_30D,actual_footprint_first_30D,actual_footprint_business_30D,actual_footprint_premium_economy_30D,actual_footprint_economy_30D
226,798982973,2023-03-23,PVG,LHR,MU551,9244.034182063437,9421.970064367251,41.307,53.7724190890762,1.019248726129667,1.019248726129667,1.3017749797631442,-0.2237744786465997,1.0369538040970927,1.0369538040970927,1.2819530701728525,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9244.169768269854,7565.1238048885825,3702.9804454760933,2860.3386419676754,9275.535357263394,7590.786559519662,3715.508859716127,2870.0067283477865
245,799393598,2023-03-25,PVG,LHR,CA849,9244.034182063437,9518.581570023433,41.307,52.42666071338534,1.0296999537812952,1.0296999537812952,1.2691955531359174,-0.17797218849996857,1.028994512071271,1.028994512071271,1.2775425813662877,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9133.15298659135,7474.291892606172,3658.636810521555,2826.118980569614,9065.240259468264,7418.726934050918,3631.5103064490954,2805.185654169458
253,799548738,2023-03-26,PVG,LHR,MU7551,9244.034182063437,9496.794083770788,41.307,53.949685893939744,1.0273430297561852,1.0273430297561852,1.3060664268511328,-0.18830135954571034,1.0359137613091494,1.0359137613091494,1.2836848714937805,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9251.051008800658,7570.753910777423,3705.72903189266,2862.4597061653803,9392.288380125316,7686.31176004305,3762.143731916087,2905.994520906077
7,800153609,2023-03-29,PVG,LHR,MU7551,9244.034182063437,9630.488520040532,41.307,51.83978047285916,1.0418058101436871,1.0418058101436871,1.2549877859166525,-0.12491852207281896,1.041716036326574,1.041716036326574,1.2401225446561348,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,8930.461130282763,7308.453101080963,3577.6752338255683,2763.641519179041,9050.062171167443,7406.308498168429,3625.447695042574,2800.5071809290057
14,800401004,2023-03-30,PVG,LHR,MU551,9244.034182063437,9510.26828224241,41.307,52.939436545897166,1.028800639951717,1.028800639951717,1.281609328827975,-0.18191341285448684,1.0418058101436871,1.0418058101436871,1.2549877859166525,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9050.062171167443,7406.308498168429,3625.447695042574,2800.5071809290057,9168.525374130106,7503.232936956061,3672.7656675895923,2837.022117069486
29,800821498,2023-04-01,PVG,LHR,CA849,9244.034182063437,9469.697151471712,41.307,52.9159426910072,1.0244117411255511,1.0244117411255511,1.281040566756414,-0.20114767165746586,1.0371208656907736,1.0371208656907736,1.271967606804607,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9154.886622896905,7492.073958674351,3667.3179163867853,2832.8181269876613,9124.318625710639,7467.063779158315,3655.1080856924973,2823.3958892185988
36,800968304,2023-04-02,PVG,LHR,MU7551,9244.034182063437,9550.519415312718,41.307,53.003817668542695,1.0331549221057583,1.0331549221057583,1.283167929613448,-0.1628308609048483,1.0353032250477021,1.0353032250477021,1.2682985573723138,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9106.578997121782,7452.549537585616,3648.022313591381,2817.927850292773,9221.669088785453,7546.714158037708,3693.9929581593137,2853.4030632061485
54,801560430,2023-04-05,PVG,LHR,MU7551,9244.034182063437,9467.222368964603,41.307,54.05264589822151,1.0241440244059494,1.0241440244059494,1.3085589826959476,-0.20232093467278167,1.0345871240670543,1.0345871240670543,1.2732550147860253,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9144.037355250486,7483.197285145462,3662.9843736848343,2829.4739635227843,9388.541520982957,7683.246148017484,3760.647117156384,2904.83959415339
59,801789364,2023-04-06,PVG,LHR,MU551,9244.034182063437,9623.873742757109,41.307,52.94376585850896,1.041090237575137,1.041090237575137,1.2817141370351015,-0.1280545041314041,1.031976349151778,1.031976349151778,1.2820810067635058,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9201.104234314598,7529.8883680161,3685.778700947375,2847.064180507035,9278.714936572815,7593.388033500096,3716.7788848607424,2870.9867975383327
75,802228672,2023-04-08,PVG,LHR,CA849,9244.034182063437,9506.017937402488,41.307,52.77857551381083,1.0283408466670745,1.0283408466670745,1.2777150486312447,-0.18392844746407208,1.0244117411255511,1.0244117411255511,1.281040566756414,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9124.318625710639,7467.063779158315,3655.1080856924973,2823.3958892185988,9128.926584365036,7470.833927148276,3656.9486509959306,2824.81624011065
82,802397767,2023-04-09,PVG,LHR,MU7551,9244.034182063437,9542.081821063726,41.307,52.8713458671841,1.0322421610662804,1.0322421610662804,1.2799609235041056,-0.16683101738007372,1.0337991268364497,1.0337991268364497,1.282007632817825,7664.676975504148,6272.811519898459,3072.08076745661,2373.477937379382,9216.630735698262,7542.591869148189,3691.9804796250537,2851.8500481210335,9183.946476626397,7515.850202634844,3678.9253465980537,2841.775496674167
