,flight_id,date,origin,destination,airline_code,GCD,actual_distance,mean_latitude,actual_latitude,geta,zeta_1,zeta_2,rolling_geta,rolling_zeta_1,rolling_zeta_2,pre_footprint_first,pre_footprint_business,pre_footprint_premium_economy,pre_footprint_economy,post_footprint_first,post_footprint_business,post_footprint_premium_economy,post_footprint_economy,actual_footprint_first,actual_footprint_business,actual_footprint_premium_economy,actual_footprint_economy
210,522710094,2019-01-12,ICN,LHR,KE503,8863.736032710949,9312.809403533183,44.4698505,53.21843097353496,1.050664118286574,1.050664118286574,1.1967306023107716,1.0496441961337526,1.0496441961337526,1.2209144391690443,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9245.078842601772,7565.748534488763,3702.950293615991,2860.1658734530615,9000.800614483218,7365.884529664492,3605.377796816366,2784.869885524474
209,522705929,2019-01-12,ICN,LHR,KE907,8863.736032710949,9269.087597920678,44.4698505,54.667400661976565,1.0457314572223055,1.0457314572223055,1.2293137945668733,1.0503816257467986,1.0503816257467986,1.220196877660753,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9243.651493325193,7564.580703262473,3702.3801648992685,2859.725909258435,9304.646714823906,7614.485884488693,3726.743597122902,2878.5269931578964
204,522691797,2019-01-12,ICN,LHR,BA18,8863.736032710949,9369.202258501176,44.4698505,55.42205310696458,1.0570263175623509,1.0570263175623509,1.2462837739237416,1.0578798924505823,1.0578798924505823,1.2120844909379538,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9221.153635767938,7546.173365261082,3693.393804749978,2852.791200323883,9607.21746506077,7862.0437710461265,3847.59998201865,2971.79098861443
211,522713170,2019-01-12,ICN,LHR,OZ521,8863.736032710949,9298.88404540721,44.4698505,54.49801368922455,1.049093069907585,1.049093069907585,1.2255047650592967,1.046536667622544,1.046536667622544,1.2508248948035,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9568.14455712715,7830.075028191346,3831.9930193610726,2959.7472087542083,9291.322224936706,7603.584029126438,3721.421371900912,2874.419870564824
228,522860601,2019-01-13,ICN,LHR,OZ521,8863.736032710949,9209.504871191511,44.4698505,56.19636780625368,1.0390093790253376,1.0390093790253376,1.2636959012545743,1.0450859413272957,1.0450859413272957,1.24680695891453,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9505.370205273519,7778.714194856557,3806.918945864991,2940.3977281402335,9662.734144121709,7907.466508459621,3869.775110075376,2988.9033740636105
227,522854050,2019-01-13,ICN,LHR,KE907,8863.736032710949,9221.172845870147,44.4698505,54.619424467714,1.0403257511099275,1.0403257511099275,1.2282349469043976,1.0497369163294636,1.0497369163294636,1.218715908545565,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9221.765887168207,7546.674298224938,3693.6383574399715,2852.9799198606133,9244.48804822722,7565.265157273222,3702.7143115447934,2859.9837678006784
222,522844061,2019-01-13,ICN,LHR,BA18,8863.736032710949,9291.750247924072,44.4698505,53.22169262266899,1.0482882402672609,1.0482882402672609,1.1968039474895242,1.0581081084797457,1.0581081084797457,1.219332924999097,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9301.90605232514,7612.243524262428,3725.648889317997,2877.6822150865432,8981.229870077934,7349.872102423806,3597.560618795391,2778.837425956367
247,523008945,2019-01-14,ICN,LHR,KE907,8863.736032710949,9317.358041369802,44.4698505,54.64536758676016,1.0511772921694411,1.0511772921694411,1.2288183335979543,1.04951861682023,1.04951861682023,1.220812609365519,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9242.853450867351,7563.927759433328,3702.061401349345,2859.479921739469,9347.30683978228,7649.389623090998,3743.7834083988887,2891.676491902168
242,522996487,2019-01-14,ICN,LHR,BA18,8863.736032710949,9388.378538477931,44.4698505,55.31462064588426,1.0591897709758988,1.0591897709758988,1.2438679245365185,1.05686669070701,1.05686669070701,1.2129393500426862,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9221.496072785441,7546.453541002675,3693.5305849904917,2852.8967526431984,9597.091705639281,7853.759058792181,3843.5554315224517,2968.6698383382036
248,523016823,2019-01-14,ICN,LHR,OZ521,8863.736032710949,9279.19868722294,44.4698505,55.99305487641105,1.0468721826754268,1.0468721826754268,1.2591239738125732,1.0452521393956828,1.0452521393956828,1.2469110003598076,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9508.150830953056,7780.989252230725,3808.029616235852,2941.254824407932,9676.284203867133,7918.5529209786055,3875.1874350759635,2993.0800260021856
266,523182928,2019-01-15,ICN,LHR,KE907,8863.736032710949,9337.782900955048,44.4698505,54.52735405829544,1.0534816093907426,1.0534816093907426,1.2261645462085695,1.050000168080713,1.050000168080713,1.2212450136525987,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9251.854155600078,7571.291972396469,3705.6565692056565,2862.2542866925965,9337.53993898671,7641.398522440077,3739.8821974561124,2888.6659557194425
267,523190227,2019-01-15,ICN,LHR,OZ521,8863.736032710949,9497.761190606132,44.4698505,53.95311985754525,1.0715302391176091,1.0715302391176091,1.2132516581665875,1.046310427385047,1.046310427385047,1.2501888649058317,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9558.175692557277,7821.918684452359,3828.0111376607206,2956.674419533097,9352.487506320944,7653.628350258994,3745.8527314538205,2893.2733734914996
263,523167353,2019-01-15,ICN,LHR,BA18,8863.736032710949,9328.62423039258,44.4698505,52.7781487693206,1.0524483351000071,1.0524483351000071,1.1868299123092532,1.0576017751281286,1.0576017751281286,1.2193396000175432,7437.964196642153,6087.200187794531,2981.131204917349,2303.1433192297136,9297.5405774973,7608.67177213056,3723.905179770286,2876.3366070785305,8919.910031543488,7299.701325441077,3573.067524198962,2759.9362825444714
